parent_sku,child_sku,attribute_set,price,qty,visibility,status,material,style,room,color_family,fabric,images
DRX-HL-WAR-INDUSTRI,DRX-HL-WAR-INDUSTRI-V3,furniture,1275.75,14,1,1,metal,bohemian,bedroom,beige,,"wardrobe-industrial-eidsvoll-001.jpg,wardrobe-industrial-eidsvoll-scene-bedroom-001.jpg,wardrobe-industrial-eidsvoll-scene-detail-002.jpg"
DRX-HL-WAR-BOHEMIAN,DRX-HL-WAR-BOHEMIAN-V1,furniture,1391.75,8,1,1,wood,japanese,bedroom,black,,"wardrobe-bohemian-farsund-001.jpg,wardrobe-bohemian-farsund-scene-bedroom-001.jpg,wardrobe-bohemian-farsund-scene-detail-002.jpg"
DRX-HL-WAR-BOHEMIAN,DRX-HL-WAR-BOHEMIAN-V2,furniture,1465.00,11,1,1,wood,japanese,bedroom,grey,,"wardrobe-bohemian-farsund-001.jpg,wardrobe-bohemian-farsund-scene-bedroom-001.jpg,wardrobe-bohemian-farsund-scene-detail-002.jpg"
DRX-HL-WAR-BOHEMIAN,DRX-HL-WAR-BOHEMIAN-V3,furniture,1538.25,14,1,1,wood,japanese,bedroom,beige,,"wardrobe-bohemian-farsund-001.jpg,wardrobe-bohemian-farsund-scene-bedroom-001.jpg,wardrobe-bohemian-farsund-scene-detail-002.jpg"
DRX-HL-WAR-MID-CENT,DRX-HL-WAR-MID-CENT-V1,furniture,1643.50,8,1,1,wood,abstract,bedroom,oak,,"wardrobe-mid-century-fauske-001.jpg,wardrobe-mid-century-fauske-scene-bedroom-001.jpg,wardrobe-mid-century-fauske-scene-detail-002.jpg"
DRX-HL-WAR-MID-CENT,DRX-HL-WAR-MID-CENT-V2,furniture,1730.00,11,1,1,wood,abstract,bedroom,grey,,"wardrobe-mid-century-fauske-001.jpg,wardrobe-mid-century-fauske-scene-bedroom-001.jpg,wardrobe-mid-century-fauske-scene-detail-002.jpg"
DRX-HL-WAR-MID-CENT,DRX-HL-WAR-MID-CENT-V3,furniture,1816.50,14,1,1,wood,abstract,bedroom,beige,,"wardrobe-mid-century-fauske-001.jpg,wardrobe-mid-century-fauske-scene-bedroom-001.jpg,wardrobe-mid-century-fauske-scene-detail-002.jpg"
DRX-HL-WAR-MINIMALI,DRX-HL-WAR-MINIMALI-V1,furniture,1919.00,8,1,1,wood,minimalist,bedroom,walnut,,"wardrobe-minimalist-fjaerland-001.jpg,wardrobe-minimalist-fjaerland-scene-bedroom-001.jpg,wardrobe-minimalist-fjaerland-scene-detail-002.jpg"
DRX-HL-WAR-MINIMALI,DRX-HL-WAR-MINIMALI-V2,furniture,2020.00,11,1,1,wood,minimalist,bedroom,grey,,"wardrobe-minimalist-fjaerland-001.jpg,wardrobe-minimalist-fjaerland-scene-bedroom-001.jpg,wardrobe-minimalist-fjaerland-scene-detail-002.jpg"
DRX-HL-WAR-MINIMALI,DRX-HL-WAR-MINIMALI-V3,furniture,2121.00,14,1,1,wood,minimalist,bedroom,beige,,"wardrobe-minimalist-fjaerland-001.jpg,wardrobe-minimalist-fjaerland-scene-bedroom-001.jpg,wardrobe-minimalist-fjaerland-scene-detail-002.jpg"
DRX-HL-WAR-CORNER,DRX-HL-WAR-CORNER-V1,furniture,593.75,8,1,1,wood,scandinavian,bedroom,charcoal,,"wardrobe-corner-floro-001.jpg,wardrobe-corner-floro-scene-bedroom-001.jpg,wardrobe-corner-floro-scene-detail-002.jpg"
DRX-HL-WAR-CORNER,DRX-HL-WAR-CORNER-V2,furniture,625.00,11,1,1,wood,scandinavian,bedroom,grey,,"wardrobe-corner-floro-001.jpg,wardrobe-corner-floro-scene-bedroom-001.jpg,wardrobe-corner-floro-scene-detail-002.jpg"
DRX-HL-WAR-CORNER,DRX-HL-WAR-CORNER-V3,furniture,656.25,14,1,1,wood,scandinavian,bedroom,beige,,"wardrobe-corner-floro-001.jpg,wardrobe-corner-floro-scene-bedroom-001.jpg,wardrobe-corner-floro-scene-detail-002.jpg"
DRX-HL-DT-ROUND-4-,DRX-HL-DT-ROUND-4--V1,furniture,494.00,8,1,1,wood,industrial,dining,grey,,"dining-table-round-4-seater-gjovik-001.jpg,dining-table-round-4-seater-gjovik-scene-dining-001.jpg,dining-table-round-4-seater-gjovik-scene-detail-002.jpg"
DRX-HL-DT-ROUND-4-,DRX-HL-DT-ROUND-4--V2,furniture,520.00,11,1,1,wood,industrial,dining,beige,,"dining-table-round-4-seater-gjovik-001.jpg,dining-table-round-4-seater-gjovik-scene-dining-001.jpg,dining-table-round-4-seater-gjovik-scene-detail-002.jpg"
DRX-HL-DT-ROUND-4-,DRX-HL-DT-ROUND-4--V3,furniture,546.00,14,1,1,wood,industrial,dining,navy,,"dining-table-round-4-seater-gjovik-001.jpg,dining-table-round-4-seater-gjovik-scene-dining-001.jpg,dining-table-round-4-seater-gjovik-scene-detail-002.jpg"
DRX-HL-DT-LONG-REC,DRX-HL-DT-LONG-REC-V1,furniture,603.25,8,1,1,wood,mid-century,dining,beige,,"dining-table-long-rectangular-grimstad-001.jpg,dining-table-long-rectangular-grimstad-scene-dining-001.jpg,dining-table-long-rectangular-grimstad-scene-detail-002.jpg"
DRX-HL-DT-LONG-REC,DRX-HL-DT-LONG-REC-V2,furniture,635.00,11,1,1,wood,mid-century,dining,grey,,"dining-table-long-rectangular-grimstad-001.jpg,dining-table-long-rectangular-grimstad-scene-dining-001.jpg,dining-table-long-rectangular-grimstad-scene-detail-002.jpg"
DRX-HL-DT-LONG-REC,DRX-HL-DT-LONG-REC-V3,furniture,666.75,14,1,1,wood,mid-century,dining,navy,,"dining-table-long-rectangular-grimstad-001.jpg,dining-table-long-rectangular-grimstad-scene-dining-001.jpg,dining-table-long-rectangular-grimstad-scene-detail-002.jpg"
DRX-HL-DT-EXTENDIN,DRX-HL-DT-EXTENDIN-V1,furniture,741.00,8,1,1,wood,modern,dining,navy,,"dining-table-extending-grindavik-001.jpg,dining-table-extending-grindavik-scene-dining-001.jpg,dining-table-extending-grindavik-scene-detail-002.jpg"
DRX-HL-DT-EXTENDIN,DRX-HL-DT-EXTENDIN-V2,furniture,780.00,11,1,1,wood,modern,dining,grey,,"dining-table-extending-grindavik-001.jpg,dining-table-extending-grindavik-scene-dining-001.jpg,dining-table-extending-grindavik-scene-detail-002.jpg"
DRX-HL-DT-EXTENDIN,DRX-HL-DT-EXTENDIN-V3,furniture,819.00,14,1,1,wood,modern,dining,beige,,"dining-table-extending-grindavik-001.jpg,dining-table-extending-grindavik-scene-dining-001.jpg,dining-table-extending-grindavik-scene-detail-002.jpg"
DRX-HL-DT-MARBLE-T,DRX-HL-DT-MARBLE-T-V1,furniture,897.75,8,1,1,metal,bohemian,dining,forest,,"dining-table-marble-top-haugesund-001.jpg,dining-table-marble-top-haugesund-scene-dining-001.jpg,dining-table-marble-top-haugesund-scene-detail-002.jpg"
DRX-HL-DT-MARBLE-T,DRX-HL-DT-MARBLE-T-V2,furniture,945.00,11,1,1,metal,bohemian,dining,grey,,"dining-table-marble-top-haugesund-001.jpg,dining-table-marble-top-haugesund-scene-dining-001.jpg,dining-table-marble-top-haugesund-scene-detail-002.jpg"
DRX-HL-DT-MARBLE-T,DRX-HL-DT-MARBLE-T-V3,furniture,992.25,14,1,1,metal,bohemian,dining,beige,,"dining-table-marble-top-haugesund-001.jpg,dining-table-marble-top-haugesund-scene-dining-001.jpg,dining-table-marble-top-haugesund-scene-detail-002.jpg"
DRX-HL-DT-LIVE-EDG,DRX-HL-DT-LIVE-EDG-V1,furniture,1068.75,8,1,1,wood,japanese,dining,white,,"dining-table-live-edge-hekla-001.jpg,dining-table-live-edge-hekla-scene-dining-001.jpg,dining-table-live-edge-hekla-scene-detail-002.jpg"
DRX-HL-DT-LIVE-EDG,DRX-HL-DT-LIVE-EDG-V2,furniture,1125.00,11,1,1,wood,japanese,dining,grey,,"dining-table-live-edge-hekla-001.jpg,dining-table-live-edge-hekla-scene-dining-001.jpg,dining-table-live-edge-hekla-scene-detail-002.jpg"
DRX-HL-DT-LIVE-EDG,DRX-HL-DT-LIVE-EDG-V3,furniture,1181.25,14,1,1,wood,japanese,dining,beige,,"dining-table-live-edge-hekla-001.jpg,dining-table-live-edge-hekla-scene-dining-001.jpg,dining-table-live-edge-hekla-scene-detail-002.jpg"
DRX-HL-DT-GLASS-TO,DRX-HL-DT-GLASS-TO-V1,furniture,1258.75,8,1,1,metal,abstract,dining,black,,"dining-table-glass-top-horten-001.jpg,dining-table-glass-top-horten-scene-dining-001.jpg,dining-table-glass-top-horten-scene-detail-002.jpg"
DRX-HL-DT-GLASS-TO,DRX-HL-DT-GLASS-TO-V2,furniture,1325.00,11,1,1,metal,abstract,dining,grey,,"dining-table-glass-top-horten-001.jpg,dining-table-glass-top-horten-scene-dining-001.jpg,dining-table-glass-top-horten-scene-detail-002.jpg"
DRX-HL-DT-GLASS-TO,DRX-HL-DT-GLASS-TO-V3,furniture,1391.25,14,1,1,metal,abstract,dining,beige,,"dining-table-glass-top-horten-001.jpg,dining-table-glass-top-horten-scene-dining-001.jpg,dining-table-glass-top-horten-scene-detail-002.jpg"
DRX-HL-DT-INDUSTRI,DRX-HL-DT-INDUSTRI-V1,furniture,1458.25,8,1,1,metal,minimalist,dining,oak,,"dining-table-industrial-husavik-001.jpg,dining-table-industrial-husavik-scene-dining-001.jpg,dining-table-industrial-husavik-scene-detail-002.jpg"
DRX-HL-DT-INDUSTRI,DRX-HL-DT-INDUSTRI-V2,furniture,1535.00,11,1,1,metal,minimalist,dining,grey,,"dining-table-industrial-husavik-001.jpg,dining-table-industrial-husavik-scene-dining-001.jpg,dining-table-industrial-husavik-scene-detail-002.jpg"
DRX-HL-DT-INDUSTRI,DRX-HL-DT-INDUSTRI-V3,furniture,1611.75,14,1,1,metal,minimalist,dining,beige,,"dining-table-industrial-husavik-001.jpg,dining-table-industrial-husavik-scene-dining-001.jpg,dining-table-industrial-husavik-scene-detail-002.jpg"
DRX-HL-DT-PEDESTAL,DRX-HL-DT-PEDESTAL-V1,furniture,465.50,8,1,1,wood,scandinavian,dining,walnut,,"dining-table-pedestal-jakobstad2-001.jpg,dining-table-pedestal-jakobstad2-scene-dining-001.jpg,dining-table-pedestal-jakobstad2-scene-detail-002.jpg"
DRX-HL-DT-PEDESTAL,DRX-HL-DT-PEDESTAL-V2,furniture,490.00,11,1,1,wood,scandinavian,dining,grey,,"dining-table-pedestal-jakobstad2-001.jpg,dining-table-pedestal-jakobstad2-scene-dining-001.jpg,dining-table-pedestal-jakobstad2-scene-detail-002.jpg"
DRX-HL-DT-PEDESTAL,DRX-HL-DT-PEDESTAL-V3,furniture,514.50,14,1,1,wood,scandinavian,dining,beige,,"dining-table-pedestal-jakobstad2-001.jpg,dining-table-pedestal-jakobstad2-scene-dining-001.jpg,dining-table-pedestal-jakobstad2-scene-detail-002.jpg"
DRX-HL-DT-TRESTLE,DRX-HL-DT-TRESTLE-V1,furniture,570.00,8,1,1,wood,industrial,dining,charcoal,,"dining-table-trestle-keflavik-001.jpg,dining-table-trestle-keflavik-scene-dining-001.jpg,dining-table-trestle-keflavik-scene-detail-002.jpg"
DRX-HL-DT-TRESTLE,DRX-HL-DT-TRESTLE-V2,furniture,600.00,11,1,1,wood,industrial,dining,grey,,"dining-table-trestle-keflavik-001.jpg,dining-table-trestle-keflavik-scene-dining-001.jpg,dining-table-trestle-keflavik-scene-detail-002.jpg"
DRX-HL-DT-TRESTLE,DRX-HL-DT-TRESTLE-V3,furniture,630.00,14,1,1,wood,industrial,dining,beige,,"dining-table-trestle-keflavik-001.jpg,dining-table-trestle-keflavik-scene-dining-001.jpg,dining-table-trestle-keflavik-scene-detail-002.jpg"
DRX-HL-DT-MID-CENT,DRX-HL-DT-MID-CENT-V1,furniture,698.25,8,1,1,wood,mid-century,dining,grey,,"dining-table-mid-century-kongsvinger-001.jpg,dining-table-mid-century-kongsvinger-scene-dining-001.jpg,dining-table-mid-century-kongsvinger-scene-detail-002.jpg"
DRX-HL-DT-MID-CENT,DRX-HL-DT-MID-CENT-V2,furniture,735.00,11,1,1,wood,mid-century,dining,beige,,"dining-table-mid-century-kongsvinger-001.jpg,dining-table-mid-century-kongsvinger-scene-dining-001.jpg,dining-table-mid-century-kongsvinger-scene-detail-002.jpg"
DRX-HL-DT-MID-CENT,DRX-HL-DT-MID-CENT-V3,furniture,771.75,14,1,1,wood,mid-century,dining,navy,,"dining-table-mid-century-kongsvinger-001.jpg,dining-table-mid-century-kongsvinger-scene-dining-001.jpg,dining-table-mid-century-kongsvinger-scene-detail-002.jpg"
DRX-HL-DT-BOHEMIAN,DRX-HL-DT-BOHEMIAN-V1,furniture,850.25,8,1,1,wood,modern,dining,beige,,"dining-table-bohemian-kragero-001.jpg,dining-table-bohemian-kragero-scene-dining-001.jpg,dining-table-bohemian-kragero-scene-detail-002.jpg"
DRX-HL-DT-BOHEMIAN,DRX-HL-DT-BOHEMIAN-V2,furniture,895.00,11,1,1,wood,modern,dining,grey,,"dining-table-bohemian-kragero-001.jpg,dining-table-bohemian-kragero-scene-dining-001.jpg,dining-table-bohemian-kragero-scene-detail-002.jpg"
DRX-HL-DT-BOHEMIAN,DRX-HL-DT-BOHEMIAN-V3,furniture,939.75,14,1,1,wood,modern,dining,navy,,"dining-table-bohemian-kragero-001.jpg,dining-table-bohemian-kragero-scene-dining-001.jpg,dining-table-bohemian-kragero-scene-detail-002.jpg"
DRX-HL-DT-MINIMALI,DRX-HL-DT-MINIMALI-V1,furniture,1016.50,8,1,1,wood,bohemian,dining,navy,,"dining-table-minimalist-kristianstad-001.jpg,dining-table-minimalist-kristianstad-scene-dining-001.jpg,dining-table-minimalist-kristianstad-scene-detail-002.jpg"
DRX-HL-DT-MINIMALI,DRX-HL-DT-MINIMALI-V2,furniture,1070.00,11,1,1,wood,bohemian,dining,grey,,"dining-table-minimalist-kristianstad-001.jpg,dining-table-minimalist-kristianstad-scene-dining-001.jpg,dining-table-minimalist-kristianstad-scene-detail-002.jpg"
DRX-HL-DT-MINIMALI,DRX-HL-DT-MINIMALI-V3,furniture,1123.50,14,1,1,wood,bohemian,dining,beige,,"dining-table-minimalist-kristianstad-001.jpg,dining-table-minimalist-kristianstad-scene-dining-001.jpg,dining-table-minimalist-kristianstad-scene-detail-002.jpg"
DRX-HL-DT-COUNTER-,DRX-HL-DT-COUNTER--V1,furniture,1201.75,8,1,1,wood,japanese,dining,forest,,"dining-table-counter-height-levanger-001.jpg,dining-table-counter-height-levanger-scene-dining-001.jpg,dining-table-counter-height-levanger-scene-detail-002.jpg"
DRX-HL-DT-COUNTER-,DRX-HL-DT-COUNTER--V2,furniture,1265.00,11,1,1,wood,japanese,dining,grey,,"dining-table-counter-height-levanger-001.jpg,dining-table-counter-height-levanger-scene-dining-001.jpg,dining-table-counter-height-levanger-scene-detail-002.jpg"
DRX-HL-DT-COUNTER-,DRX-HL-DT-COUNTER--V3,furniture,1328.25,14,1,1,wood,japanese,dining,beige,,"dining-table-counter-height-levanger-001.jpg,dining-table-counter-height-levanger-scene-dining-001.jpg,dining-table-counter-height-levanger-scene-detail-002.jpg"
DRX-HL-DT-COMPACT-,DRX-HL-DT-COMPACT--V1,furniture,1396.50,8,1,1,wood,abstract,dining,white,,"dining-table-compact-square-lofoten-001.jpg,dining-table-compact-square-lofoten-scene-dining-001.jpg,dining-table-compact-square-lofoten-scene-detail-002.jpg"
DRX-HL-DT-COMPACT-,DRX-HL-DT-COMPACT--V2,furniture,1470.00,11,1,1,wood,abstract,dining,grey,,"dining-table-compact-square-lofoten-001.jpg,dining-table-compact-square-lofoten-scene-dining-001.jpg,dining-table-compact-square-lofoten-scene-detail-002.jpg"
DRX-HL-DT-COMPACT-,DRX-HL-DT-COMPACT--V3,furniture,1543.50,14,1,1,wood,abstract,dining,beige,,"dining-table-compact-square-lofoten-001.jpg,dining-table-compact-square-lofoten-scene-dining-001.jpg,dining-table-compact-square-lofoten-scene-detail-002.jpg"
DRX-HL-DC-WISHBONE,DRX-HL-DC-WISHBONE-V1,furniture,80.75,8,1,1,fabric,minimalist,dining,black,,"dining-chair-wishbone-mandal-001.jpg,dining-chair-wishbone-mandal-scene-dining-001.jpg,dining-chair-wishbone-mandal-scene-detail-002.jpg"
DRX-HL-DC-WISHBONE,DRX-HL-DC-WISHBONE-V2,furniture,85.00,11,1,1,fabric,minimalist,dining,grey,,"dining-chair-wishbone-mandal-001.jpg,dining-chair-wishbone-mandal-scene-dining-001.jpg,dining-chair-wishbone-mandal-scene-detail-002.jpg"
DRX-HL-DC-WISHBONE,DRX-HL-DC-WISHBONE-V3,furniture,89.25,14,1,1,fabric,minimalist,dining,beige,,"dining-chair-wishbone-mandal-001.jpg,dining-chair-wishbone-mandal-scene-dining-001.jpg,dining-chair-wishbone-mandal-scene-detail-002.jpg"
DRX-HL-DC-WISHBONE,DRX-HL-DC-WISHBONE-V4,furniture,93.50,17,1,1,fabric,minimalist,dining,navy,,"dining-chair-wishbone-mandal-001.jpg,dining-chair-wishbone-mandal-scene-dining-001.jpg,dining-chair-wishbone-mandal-scene-detail-002.jpg"
DRX-HL-DC-WINDSOR,DRX-HL-DC-WINDSOR-V1,furniture,99.75,8,1,1,wood,scandinavian,dining,oak,,"dining-chair-windsor-nesna-001.jpg,dining-chair-windsor-nesna-scene-dining-001.jpg,dining-chair-windsor-nesna-scene-detail-002.jpg"
DRX-HL-DC-WINDSOR,DRX-HL-DC-WINDSOR-V2,furniture,105.00,11,1,1,wood,scandinavian,dining,grey,,"dining-chair-windsor-nesna-001.jpg,dining-chair-windsor-nesna-scene-dining-001.jpg,dining-chair-windsor-nesna-scene-detail-002.jpg"
DRX-HL-DC-WINDSOR,DRX-HL-DC-WINDSOR-V3,furniture,110.25,14,1,1,wood,scandinavian,dining,beige,,"dining-chair-windsor-nesna-001.jpg,dining-chair-windsor-nesna-scene-dining-001.jpg,dining-chair-windsor-nesna-scene-detail-002.jpg"
DRX-HL-DC-WINDSOR,DRX-HL-DC-WINDSOR-V4,furniture,115.50,17,1,1,wood,scandinavian,dining,navy,,"dining-chair-windsor-nesna-001.jpg,dining-chair-windsor-nesna-scene-dining-001.jpg,dining-chair-windsor-nesna-scene-detail-002.jpg"
DRX-HL-DC-CROSS-BA,DRX-HL-DC-CROSS-BA-V1,furniture,128.25,8,1,1,fabric,industrial,dining,walnut,,"dining-chair-cross-back-notodden-001.jpg,dining-chair-cross-back-notodden-scene-dining-001.jpg,dining-chair-cross-back-notodden-scene-detail-002.jpg"
DRX-HL-DC-CROSS-BA,DRX-HL-DC-CROSS-BA-V2,furniture,135.00,11,1,1,fabric,industrial,dining,grey,,"dining-chair-cross-back-notodden-001.jpg,dining-chair-cross-back-notodden-scene-dining-001.jpg,dining-chair-cross-back-notodden-scene-detail-002.jpg"
DRX-HL-DC-CROSS-BA,DRX-HL-DC-CROSS-BA-V3,furniture,141.75,14,1,1,fabric,industrial,dining,beige,,"dining-chair-cross-back-notodden-001.jpg,dining-chair-cross-back-notodden-scene-dining-001.jpg,dining-chair-cross-back-notodden-scene-detail-002.jpg"
DRX-HL-DC-CROSS-BA,DRX-HL-DC-CROSS-BA-V4,furniture,148.50,17,1,1,fabric,industrial,dining,navy,,"dining-chair-cross-back-notodden-001.jpg,dining-chair-cross-back-notodden-scene-dining-001.jpg,dining-chair-cross-back-notodden-scene-detail-002.jpg"
DRX-HL-DC-LADDER-B,DRX-HL-DC-LADDER-B-V1,furniture,161.50,8,1,1,wood,mid-century,dining,charcoal,,"dining-chair-ladder-back-olafsfjordur-001.jpg,dining-chair-ladder-back-olafsfjordur-scene-dining-001.jpg,dining-chair-ladder-back-olafsfjordur-scene-detail-002.jpg"
DRX-HL-DC-LADDER-B,DRX-HL-DC-LADDER-B-V2,furniture,170.00,11,1,1,wood,mid-century,dining,grey,,"dining-chair-ladder-back-olafsfjordur-001.jpg,dining-chair-ladder-back-olafsfjordur-scene-dining-001.jpg,dining-chair-ladder-back-olafsfjordur-scene-detail-002.jpg"
DRX-HL-DC-LADDER-B,DRX-HL-DC-LADDER-B-V3,furniture,178.50,14,1,1,wood,mid-century,dining,beige,,"dining-chair-ladder-back-olafsfjordur-001.jpg,dining-chair-ladder-back-olafsfjordur-scene-dining-001.jpg,dining-chair-ladder-back-olafsfjordur-scene-detail-002.jpg"
DRX-HL-DC-LADDER-B,DRX-HL-DC-LADDER-B-V4,furniture,187.00,17,1,1,wood,mid-century,dining,navy,,"dining-chair-ladder-back-olafsfjordur-001.jpg,dining-chair-ladder-back-olafsfjordur-scene-dining-001.jpg,dining-chair-ladder-back-olafsfjordur-scene-detail-002.jpg"
DRX-HL-DC-TULIP,DRX-HL-DC-TULIP-V1,furniture,194.75,8,1,1,fabric,modern,dining,grey,,"dining-chair-tulip-olden-001.jpg,dining-chair-tulip-olden-scene-dining-001.jpg,dining-chair-tulip-olden-scene-detail-002.jpg"
DRX-HL-DC-TULIP,DRX-HL-DC-TULIP-V2,furniture,205.00,11,1,1,fabric,modern,dining,beige,,"dining-chair-tulip-olden-001.jpg,dining-chair-tulip-olden-scene-dining-001.jpg,dining-chair-tulip-olden-scene-detail-002.jpg"
DRX-HL-DC-TULIP,DRX-HL-DC-TULIP-V3,furniture,215.25,14,1,1,fabric,modern,dining,navy,,"dining-chair-tulip-olden-001.jpg,dining-chair-tulip-olden-scene-dining-001.jpg,dining-chair-tulip-olden-scene-detail-002.jpg"
DRX-HL-DC-TULIP,DRX-HL-DC-TULIP-V4,furniture,225.50,17,1,1,fabric,modern,dining,forest,,"dining-chair-tulip-olden-001.jpg,dining-chair-tulip-olden-scene-dining-001.jpg,dining-chair-tulip-olden-scene-detail-002.jpg"
DRX-HL-DC-WISHBONE-2,DRX-HL-DC-WISHBONE-2-V1,furniture,232.75,8,1,1,fabric,bohemian,dining,beige,,"dining-chair-wishbone-black-porsgrunn-001.jpg,dining-chair-wishbone-black-porsgrunn-scene-dining-001.jpg,dining-chair-wishbone-black-porsgrunn-scene-detail-002.jpg"
DRX-HL-DC-WISHBONE-2,DRX-HL-DC-WISHBONE-2-V2,furniture,245.00,11,1,1,fabric,bohemian,dining,grey,,"dining-chair-wishbone-black-porsgrunn-001.jpg,dining-chair-wishbone-black-porsgrunn-scene-dining-001.jpg,dining-chair-wishbone-black-porsgrunn-scene-detail-002.jpg"
DRX-HL-DC-WISHBONE-2,DRX-HL-DC-WISHBONE-2-V3,furniture,257.25,14,1,1,fabric,bohemian,dining,navy,,"dining-chair-wishbone-black-porsgrunn-001.jpg,dining-chair-wishbone-black-porsgrunn-scene-dining-001.jpg,dining-chair-wishbone-black-porsgrunn-scene-detail-002.jpg"
DRX-HL-DC-WISHBONE-2,DRX-HL-DC-WISHBONE-2-V4,furniture,269.50,17,1,1,fabric,bohemian,dining,forest,,"dining-chair-wishbone-black-porsgrunn-001.jpg,dining-chair-wishbone-black-porsgrunn-scene-dining-001.jpg,dining-chair-wishbone-black-porsgrunn-scene-detail-002.jpg"
DRX-HL-DC-INDUSTRI,DRX-HL-DC-INDUSTRI-V1,furniture,270.75,8,1,1,wood,japanese,dining,navy,,"dining-chair-industrial-reine-001.jpg,dining-chair-industrial-reine-scene-dining-001.jpg,dining-chair-industrial-reine-scene-detail-002.jpg"
DRX-HL-DC-INDUSTRI,DRX-HL-DC-INDUSTRI-V2,furniture,285.00,11,1,1,wood,japanese,dining,grey,,"dining-chair-industrial-reine-001.jpg,dining-chair-industrial-reine-scene-dining-001.jpg,dining-chair-industrial-reine-scene-detail-002.jpg"
DRX-HL-DC-INDUSTRI,DRX-HL-DC-INDUSTRI-V3,furniture,299.25,14,1,1,wood,japanese,dining,beige,,"dining-chair-industrial-reine-001.jpg,dining-chair-industrial-reine-scene-dining-001.jpg,dining-chair-industrial-reine-scene-detail-002.jpg"
DRX-HL-DC-INDUSTRI,DRX-HL-DC-INDUSTRI-V4,furniture,313.50,17,1,1,wood,japanese,dining,forest,,"dining-chair-industrial-reine-001.jpg,dining-chair-industrial-reine-scene-dining-001.jpg,dining-chair-industrial-reine-scene-detail-002.jpg"
DRX-HL-DC-TUFTED,DRX-HL-DC-TUFTED-V1,furniture,76.00,8,1,1,fabric,abstract,dining,forest,,"dining-chair-tufted-risor-001.jpg,dining-chair-tufted-risor-scene-dining-001.jpg,dining-chair-tufted-risor-scene-detail-002.jpg"
DRX-HL-DC-TUFTED,DRX-HL-DC-TUFTED-V2,furniture,80.00,11,1,1,fabric,abstract,dining,grey,,"dining-chair-tufted-risor-001.jpg,dining-chair-tufted-risor-scene-dining-001.jpg,dining-chair-tufted-risor-scene-detail-002.jpg"
DRX-HL-DC-TUFTED,DRX-HL-DC-TUFTED-V3,furniture,84.00,14,1,1,fabric,abstract,dining,beige,,"dining-chair-tufted-risor-001.jpg,dining-chair-tufted-risor-scene-dining-001.jpg,dining-chair-tufted-risor-scene-detail-002.jpg"
DRX-HL-DC-TUFTED,DRX-HL-DC-TUFTED-V4,furniture,88.00,17,1,1,fabric,abstract,dining,navy,,"dining-chair-tufted-risor-001.jpg,dining-chair-tufted-risor-scene-dining-001.jpg,dining-chair-tufted-risor-scene-detail-002.jpg"
DRX-HL-DC-ROPE-SEA,DRX-HL-DC-ROPE-SEA-V1,furniture,95.00,8,1,1,fabric,minimalist,dining,white,,"dining-chair-rope-seat-romsas-001.jpg,dining-chair-rope-seat-romsas-scene-dining-001.jpg,dining-chair-rope-seat-romsas-scene-detail-002.jpg"
DRX-HL-DC-ROPE-SEA,DRX-HL-DC-ROPE-SEA-V2,furniture,100.00,11,1,1,fabric,minimalist,dining,grey,,"dining-chair-rope-seat-romsas-001.jpg,dining-chair-rope-seat-romsas-scene-dining-001.jpg,dining-chair-rope-seat-romsas-scene-detail-002.jpg"
DRX-HL-DC-ROPE-SEA,DRX-HL-DC-ROPE-SEA-V3,furniture,105.00,14,1,1,fabric,minimalist,dining,beige,,"dining-chair-rope-seat-romsas-001.jpg,dining-chair-rope-seat-romsas-scene-dining-001.jpg,dining-chair-rope-seat-romsas-scene-detail-002.jpg"
DRX-HL-DC-ROPE-SEA,DRX-HL-DC-ROPE-SEA-V4,furniture,110.00,17,1,1,fabric,minimalist,dining,navy,,"dining-chair-rope-seat-romsas-001.jpg,dining-chair-rope-seat-romsas-scene-dining-001.jpg,dining-chair-rope-seat-romsas-scene-detail-002.jpg"
DRX-HL-DC-FAN-BACK,DRX-HL-DC-FAN-BACK-V1,furniture,118.75,8,1,1,wood,scandinavian,dining,black,,"dining-chair-fan-back-rosendal-001.jpg,dining-chair-fan-back-rosendal-scene-dining-001.jpg,dining-chair-fan-back-rosendal-scene-detail-002.jpg"
DRX-HL-DC-FAN-BACK,DRX-HL-DC-FAN-BACK-V2,furniture,125.00,11,1,1,wood,scandinavian,dining,grey,,"dining-chair-fan-back-rosendal-001.jpg,dining-chair-fan-back-rosendal-scene-dining-001.jpg,dining-chair-fan-back-rosendal-scene-detail-002.jpg"
DRX-HL-DC-FAN-BACK,DRX-HL-DC-FAN-BACK-V3,furniture,131.25,14,1,1,wood,scandinavian,dining,beige,,"dining-chair-fan-back-rosendal-001.jpg,dining-chair-fan-back-rosendal-scene-dining-001.jpg,dining-chair-fan-back-rosendal-scene-detail-002.jpg"
DRX-HL-DC-FAN-BACK,DRX-HL-DC-FAN-BACK-V4,furniture,137.50,17,1,1,wood,scandinavian,dining,navy,,"dining-chair-fan-back-rosendal-001.jpg,dining-chair-fan-back-rosendal-scene-dining-001.jpg,dining-chair-fan-back-rosendal-scene-detail-002.jpg"
